# Comments
# Config version: 1.11
# Main deploy: 250
# Apogee delay: 0
# Callsign: KD7SQG
# Accel cal: -2071 2021
# Radio cal: 7119366
# Max flight log: 768
# Manufacturer: altusmetrum.org
# Product: MegaMetrum-v0.1
# Serial number: 58
# Baro reserved: 44
# Baro sens: 42828
# Baro off: 39594
# Baro tcs: 26659
# Baro tco: 25613
# Baro tref: 33890
# Baro tempsens: 28009
# Baro crc: 35575
# Software version: 1.0.9.5
#version,serial,flight,call,time,clock,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,battery_voltage,drogue_voltage,main_voltage,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,hdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
5, 58, 7, KD7SQG,    -0.30,   292.33,    0,   0,2,     pad,   -0.01,  86018.00, 1360.08,    0.00,    0.00,    0.00, 33.5, 4.10, 0.00, 0.00,   -61, -2068,  -229,     6,   -17,   -30,    -1,    -1,    -1, 0, 0,  0,   0.0000000,   0.0000000,     0,    0,  0,  0,  0,  0,  0,        0,       -1,   0,   0,   0.0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
5, 58, 7, KD7SQG,    -0.29,   292.34,    0,   0,2,     pad,    0.03,  86016.00, 1360.27,    0.10,    0.00,    0.15, 33.5, 4.10, 0.00, 0.00,   -70, -2077,  -242,     7,   -17,   -29,    -1,    -1,    -1, 0, 0,  0,   0.0000000,   0.0000000,     0,    0,  0,  0,  0,  0,  0,        0,       -1,   0,   0,   0.0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
5, 58, 7, KD7SQG,    -0.28,   292.35,    0,   0,2,     pad,   -0.04,  86016.00, 1360.27,    0.00,   -0.00,    0.10, 33.5, 4.10, 0.00, 0.00,   -52, -2062,  -263,     6,   -14,   -27,    -1,    -1,    -1, 0, 0,  0,   0.0000000,   0.0000000,     0,    0,  0,  0,  0,  0,  0,        0,       -1,   0,   0,   0.0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
5, 58, 7, KD7SQG,    -0.27,   292.36,    0,   0,2,     pad,    0.03,  86024.00, 1359.51,   -0.57,    0.00,   -0.82, 33.5, 4.10, 0.00, 0.00,   -51, -2076,  -270,     6,   -16,   -28,    -1,    -1,    -1, 0, 0,  0,   0.0000000,   0.0000000,     0,    0,  0,  0,  0,  0,  0,        0,       -1,   0,   0,   0.0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
5, 58, 7, KD7SQG,    -0.26,   292.37,    0,   0,2,     pad,    0.03,  86019.00, 1359.98,   -0.10,    0.00,   -0.72, 33.5, 4.10, 0.00, 0.00,   -49, -2076,  -243,     5,   -19,   -31,    -1,    -1,    -1, 0, 0,  0,   0.0000000,   0.0000000,     0,    0,  0,  0,  0,  0,  0,        0,       -1,   0,   0,   0.0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
5, 58, 7, KD7SQG,    -0.25,   292.38,    0,   0,2,     pad,   -0.09,  86016.00, 1360.27,    0.19,   -0.00,   -0.19, 33.5, 4.10, 0.00, 0.00,   -32, -2052,  -270,     2,   -15,   -30,    -1,    -1,    -1, 0, 0,  0,   0.0000000,   0.0000000,     0,    0,  0,  0,  0,  0,  0,        0,       -1,   0,   0,   0.0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
5, 58, 7, KD7SQG,    -0.24,   292.39,    0,   0,2,     pad,    0.03,  86014.00, 1360.46,    0.29,   -0.00,    0.34, 33.5, 4.10, 0.00, 0.00,   -33, -2076,  -232,     2,   -12,   -32,    -1,    -1,    -1, 0, 0,  0,   0.0000000,   0.0000000,     0,    0,  0,  0,  0,  0,  0,        0,       -1,   0,   0,   0.0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
5, 58, 7, KD7SQG,    -0.23,   292.40,    0,   0,2,     pad,    0.06,  86020.00, 1359.89,   -0.29,    0.00,   -0.19, 33.5, 4.10, 0.00, 0.00,    -9, -2082,  -241,     4,   -17,   -33,    -1,    -1,    -1, 0, 0,  0,   0.0000000,   0.0000000,     0,    0,  0,  0,  0,  0,  0,        0,       -1,   0,   0,   0.0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
5, 58, 7, KD7SQG,    -0.22,   292.41,    0,   0,2,     pad,   -0.08,  86019.00, 1359.98,   -0.10,   -0.00,   -0.26, 33.5, 4.10, 0.00, 0.00,   -45, -2054,  -253,     3,   -18,   -36,    -1,    -1,    -1, 0, 0,  0,   0.0000000,   0.0000000,     0,    0,  0,  0,  0,  0,  0,        0,       -1,   0,   0,   0.0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
5, 58, 7, KD7SQG,    -0.21,   292.42,    0,   0,2,     pad,    0.01,  86017.00, 1360.17,    0.00,   -0.00,   -0.16, 33.5, 4.10, 0.00, 0.00,   -46, -2073,  -250,     2,   -16,   -37,    -1,    -1,    -1, 0, 0,  0,   0.0000000,   0.0000000,     0,    0,  0,  0,  0,  0,  0,        0,       -1,   0,   0,   0.0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
